Architecture,Accuracy,Accuracy_TS,AUROC,AUROC_TS,ECE_15,ECE_15_TS,MCE_15,MCE_15_TS,Gamma Correlation,Gamma Correlation_TS,Parameters #,AURC,AURC_TS,Confidence Mean,Confidence Mean_TS,Confidence Median,Confidence Median_TS,Confidence GINI,Confidence GINI_TS,Confidence Variance,Confidence Variance_TS,A-ECE,A-ECE_TS,A-MCE,A-MCE_TS,Parameters # Trainable,ECE_10,ECE_10_TS,MCE_10,MCE_10_TS,ECE_30,ECE_30_TS,MCE_30,MCE_30_TS,ECE_50,ECE_50_TS,MCE_50,MCE_50_TS,input size,Temperature,Coverage_for_Accuracy_95,Coverage_for_Accuracy_95_nonstrict,Coverage_for_Accuracy_95_TS,Coverage_for_Accuracy_95_nonstrict_TS,Coverage_for_Accuracy_99,Coverage_for_Accuracy_99_nonstrict,Coverage_for_Accuracy_99_TS,Coverage_for_Accuracy_99_nonstrict_TS,Coverage_for_Accuracy_98,Coverage_for_Accuracy_98_nonstrict,Coverage_for_Accuracy_98_TS,Coverage_for_Accuracy_98_nonstrict_TS,Coverage_for_Accuracy_97,Coverage_for_Accuracy_97_nonstrict,Coverage_for_Accuracy_97_TS,Coverage_for_Accuracy_97_nonstrict_TS,Coverage_for_Accuracy_96,Coverage_for_Accuracy_96_nonstrict,Coverage_for_Accuracy_96_TS,Coverage_for_Accuracy_96_nonstrict_TS,EAURC,EAURC_TS,hAURC_selective_01,hAURC_climbing_01,hAURC_jumping_01,hAURC_maxcoverage_01,hAURC_selective_hier,hAURC_climbing_hier,hAURC_jumping_hier,hAURC_maxcoverage_hier,Gain_climbing_01,Gain_jumping_01,Gain_maxcoverage_01,Gain_climbing_hier,Gain_jumping_hier,Gain_maxcoverage_hier,hAURC_selective_01_TS,hAURC_climbing_01_TS,hAURC_jumping_01_TS,hAURC_maxcoverage_01_TS,hAURC_selective_hier_TS,hAURC_climbing_hier_TS,hAURC_jumping_hier_TS,hAURC_maxcoverage_hier_TS,Gain_climbing_01_TS,Gain_jumping_01_TS,Gain_maxcoverage_01_TS,Gain_climbing_hier_TS,Gain_jumping_hier_TS,Gain_maxcoverage_hier_TS
resmlp_36_224.fb_distilled_in1k,81.15,81.10222,0.8672322002513602,0.8700623752940051,0.0252259038388729,0.0337566211819648,0.0657380223274231,0.1060812473297119,0.7344644005027203,0.7401247505880102,44690488,0.05199,0.05096,0.82137,0.84459,0.91949,0.9439,0.11924,0.11071,0.03964,0.03795,0.026811396703124,0.0374117568135261,0.0612568259239196,0.10079026222229,44690488,0.0266669951379299,0.0335692130029201,0.064042329788208,0.1010583639144897,0.0266669653356075,0.0365135408937931,0.0851411819458007,0.1311244964599609,0.0270381495356559,0.0375873520970344,0.0981149077415466,0.1385320425033569,224,0.95259,0.65057,0.65057,0.65623,0.65623,0.00112,0.00558,0.00873,0.00873,0.36987,0.36987,0.38541,0.38541,0.51121,0.51121,0.52808,0.52808,0.59525,0.59525,0.60308,0.60308,0.0329920127987861,0.0318591147661209,0.038075448009126,0.0340028759663109,0.0341653377794031,0.0341562743394379,0.0220629810894591,0.0203241484891036,0.0204187933427358,0.0204194593446117,10.696058105052419,10.269374187759341,10.293178083548241,7.881222366573961,7.45224654844476,7.44922790888209,0.0377712805651464,0.0331788688812663,0.0333017680241674,0.0332950706727647,0.0219124803516782,0.0197788381908442,0.0198493145453818,0.0198498191545953,12.158474944897051,11.83309772426211,11.85082905691088,9.73710929383942,9.41548274400793,9.41317990468793
resmlp_36_224.fb_in1k,79.778,79.80667,0.8645371481471805,0.8690590959625963,0.0613075867295265,0.0357540473341941,0.0859878063201904,0.0990450382232666,0.729074296294361,0.7381181919251926,44690488,0.05722,0.05486,0.73647,0.83377,0.82702,0.93842,0.15114,0.11883,0.04429,0.04043,0.0613075830042362,0.0394971072673797,0.0871834754943847,0.0990965366363525,44690488,0.0613076090812683,0.0357482098042964,0.0850430727005004,0.0963923335075378,0.0614288039505481,0.0392200276255607,0.0870159268379211,0.1180641055107116,0.0617431476712226,0.0396264493465423,0.0901097655296325,0.1273151636123657,224,0.85789,0.61965,0.61965,0.62912,0.62912,0.00138,0.00138,0.00407,0.00569,0.00286,0.31519,0.39608,0.39608,0.46705,0.46705,0.5023,0.5023,0.55571,0.55571,0.57039,0.57039,0.0352328158915042,0.0329381972551345,0.0423003310211211,0.0393189821351272,0.0396483543414575,0.0396267015147907,0.0250717694400904,0.0242071600299926,0.0243896697236243,0.0243887712718631,7.04805095852632,6.26939935372956,6.32058766867685,3.4485376557239302,2.72058866086812,2.72417218042528,0.0414901962291914,0.0362129916598036,0.0363579902658497,0.0363504530671207,0.0248687492767402,0.0222332787415008,0.0223141497278668,0.0223134065787346,12.719160305332238,12.36968351509226,12.38784973124451,10.59751942452659,10.272328215808919,10.275316500921141
resmlp_big_24_224.fb_distilled_in1k,83.592,83.62667,0.8658297185759682,0.8697410413931452,0.0274809896945953,0.0366324298083782,0.6089037656784058,0.9346091151237488,0.7316594371519366,0.7394820827862905,129138280,0.04442,0.04251,0.83971,0.87282,0.92575,0.95813,0.10137,0.09006,0.03279,0.03031,0.0284190755337476,0.0401692986488342,0.0680093765258789,0.1213116645812988,129138280,0.0294146873056888,0.0366431735455989,0.0853899866342544,0.188024640083313,0.0295440591871738,0.0406091660261154,0.6089037656784058,0.9346091151237488,0.0296295993030071,0.0392695851624012,0.6089037656784058,0.4279327690601349,224,0.93347,0.00034,0.71151,0.71667,0.71667,0.00034,0.00428,0.00047,0.00704,0.00034,0.0098,0.00047,0.43388,0.00034,0.56371,0.00047,0.58494,0.00034,0.65371,0.00047,0.66439,0.0301528573036193,0.0283085480332374,0.0318638447118573,0.0280019924770481,0.0280896470694429,0.0280833003042824,0.0181158921050069,0.0164810427714166,0.016530723331545,0.016530047665336,12.119856438329,11.84476536508446,11.86468375603179,9.02439319087389,8.75015574322096,8.75388543097285,0.0312402145701922,0.02680065521554,0.0268545124691975,0.0268500138225408,0.0178157409070618,0.0157355360962277,0.0157668237990022,0.0157650930926784,14.21103989115416,14.03864269606948,14.053042874552771,11.67621836041341,11.50060005221218,11.510314530733371
resmlp_big_24_224.fb_in1k,81.034,80.94222,0.8580952441408389,0.8646203511359576,0.0523628704249858,0.0477547869086265,0.0690528154373169,0.1616802215576172,0.7161904882816779,0.7292407022719152,129138280,0.05613,0.05398,0.75798,0.85717,0.84804,0.95198,0.13795,0.10305,0.04229,0.03649,0.052362885326147,0.048231691122055,0.07896488904953,0.1505988240242004,129138280,0.0523628704249858,0.0478021688759326,0.0729057788848877,0.1540740728378296,0.0527477972209453,0.0479542985558509,0.0790061652660369,0.1889815926551818,0.0534079670906066,0.0480538941919803,0.1011673808097839,0.187432050704956,224,0.86269,0.63111,0.63111,0.64692,0.64692,0.00042,0.00042,0.00069,0.00069,0.00042,0.00042,0.00069,0.28499,0.00042,0.45311,0.00069,0.49532,0.00042,0.54837,0.58085,0.58085,0.0368852093815803,0.0345371253788471,0.0397945931595205,0.0367266873298666,0.0369645294044992,0.0369350886176607,0.0227326669683947,0.0216701323494921,0.021816913292784,0.0217987624059025,7.709353422350371,7.11167907578968,7.18566095247459,4.67404295492393,4.02836005508658,4.10820500643674,0.0390435175267164,0.0343272747049004,0.0343921263207267,0.0343872887362311,0.022621503413601,0.020246123623453,0.0202819941995003,0.0202813011084428,12.0794516492752,11.91335079583155,11.92574103319229,10.5005390080297,10.34197051949285,10.345034378887
resmlp_big_24_224.fb_in22k_ft_in1k,84.414,84.39777,0.8583861995922518,0.8677401160070323,0.0485535897314548,0.0372045002877712,0.0691764950752258,0.145344853401184,0.7167723991845035,0.7354802320140645,129138280,0.04449,0.04099,0.80011,0.88118,0.87559,0.95911,0.1011,0.08137,0.02862,0.02644,0.0486196428537368,0.0425503626465797,0.0803256034851074,0.1465044617652893,129138280,0.0483222268521785,0.0372045002877712,0.0769517496228218,0.1435171961784362,0.049635462462902,0.0425467155873775,0.095311164855957,0.1627323627471923,0.0503366217017173,0.0420745201408863,0.0896201878786087,0.1920832991600036,224,1.5,0.72727,0.72727,0.73547,0.73547,0.00138,0.00138,0.0014,0.00491,0.0026,0.00474,0.44721,0.44721,0.56431,0.56431,0.61283,0.61283,0.67189,0.67189,0.6893,0.6893,0.0316614285111427,0.028132326900959,0.0307778507440711,0.027634444449183,0.0277246559282508,0.0277154857792821,0.0174098334136778,0.0163998350937223,0.0164467971256499,0.0164435719086378,10.21320923617009,9.9201040423801,9.949898679585111,5.80130950111188,5.53156520883933,5.550090469452059,0.029587454818484,0.0251702057370436,0.0252054401413161,0.0252034460573288,0.0169409424536584,0.0149274647643944,0.0149445651087264,0.0149443803503349,14.92946625027293,14.81038062939522,14.817120256036228,11.885275537484311,11.78433461062161,11.78542521341411
resnest101e.in1k,82.884,82.89334,0.8174783738897936,0.8439982698149999,0.1258934438228607,0.0353945866227149,0.1648556590080261,0.1363747715950012,0.6349567477795872,0.6879965396299998,48275016,0.06793,0.05638,0.70308,0.86381,0.76163,0.94222,0.12052,0.0875,0.02647,0.02687,0.1257571280002594,0.0406711958348751,0.1708666682243347,0.1322500705718994,48275016,0.1257571429014206,0.0348993465304374,0.1652222275733947,0.1229680776596069,0.1258939504623413,0.0368673987686634,0.1676920652389526,0.1635327339172363,0.1260946244001388,0.0389792062342166,0.4411660432815552,0.1935222446918487,256,0.8188,0.00058,0.00058,0.0004,0.66641,0.00056,0.00056,0.0004,0.0004,0.00056,0.00056,0.0004,0.0004,0.00056,0.00056,0.0004,0.0004,0.00058,0.00058,0.0004,0.0004,0.0523653700947761,0.0408351868391037,0.0405409408955636,0.0399324906695907,0.0401150528753822,0.0401034679533069,0.0240445668103482,0.0248353044724005,0.0249451106585126,0.0249438231360344,1.50082906940992,1.05051340884898,1.07908926776929,-3.28863342928682,-3.7453111768138,-3.73995644329606,0.0367530479509289,0.0327659279822267,0.032803085670765,0.0328028214400633,0.0219068715075471,0.0202456083371189,0.0202664202774414,0.0202675855047289,10.848406298235611,10.747305326724769,10.748024262204641,7.58329718534127,7.48829530287133,7.48297629925575
resnest14d.gluon_in1k,75.518,75.39778,0.8430513671056337,0.8629198632149744,0.1709404289722442,0.0224819872528314,0.249160349369049,0.0536942481994628,0.6861027342112673,0.7258397264299488,10611688,0.08167,0.07455,0.58424,0.77484,0.61915,0.89424,0.27127,0.17203,0.07626,0.06269,0.1709404438734054,0.0214754194021224,0.249873399734497,0.0446323752403259,10611688,0.1709404736757278,0.0216056499630212,0.2532768249511719,0.0404883623123168,0.1709404736757278,0.0227759964764118,0.2654513120651245,0.0566843263804912,0.1709971129894256,0.0236600339412689,0.2719000577926636,0.0752423107624054,224,0.72286,0.45339,0.45339,0.53014,0.53014,0.01156,0.01156,0.03351,0.03351,0.15322,0.15322,0.25962,0.25962,0.30829,0.30829,0.39166,0.39166,0.38429,0.38429,0.46759,0.46759,0.0489008799195289,0.0414500012993812,0.0589856144393514,0.059725029065404,0.0633745843617058,0.0628084871898032,0.0355394719312139,0.0372431834480865,0.0393654627221682,0.0390642976927087,-1.2535507734904698,-7.4407462973317795,-6.4810255632455,-4.79385715176106,-10.765468880234,-9.91805890733843,0.055690917681142,0.0505527962734818,0.0511676762207203,0.0511546191974335,0.0341447145153896,0.0315884488148711,0.0318917706602675,0.0319177199954442,9.22613887793773,8.12204511751706,8.1454906340043,7.48656340168341,6.59822138535265,6.522223282732879
resnest200e.in1k,83.86,83.89333,0.8553315772939557,0.8660482864934249,0.0645677894353866,0.0404065512120723,0.0910125374794006,0.1447771191596985,0.7106631545879115,0.7320965729868499,70201544,0.04742,0.04306,0.77419,0.87934,0.84881,0.95834,0.10702,0.08243,0.02878,0.0268,0.064409852027893,0.0447444804012775,0.0984888672828674,0.1374728083610534,70201544,0.0645306035876274,0.0404065586626529,0.0899853110313415,0.1388421654701233,0.0658798739314079,0.0447422862052917,0.0973848700523376,0.1480779647827148,0.0661307647824287,0.0443796962499618,0.1141387373208999,0.1882884502410888,320,0.8478,0.70949,0.70949,0.72238,0.72238,0.00142,0.00142,0.00138,0.00138,0.00146,0.00146,0.002,0.002,0.0016,0.0016,0.00284,0.00284,0.00238,0.63445,0.00356,0.66701,0.033636562526226,0.0293283388018608,0.0326057774285401,0.0303594850827427,0.0304936097879381,0.0304832427425356,0.0188977599400859,0.0185772192698109,0.0186612897958908,0.0186575881883152,6.889246394202581,6.47789381875984,6.50968893674237,1.69618341693025,1.2513130918420898,1.27090063865877,0.0310713346457017,0.0266743547041848,0.0267244404010939,0.0267228600382442,0.0182195566571441,0.0162217386225093,0.0162533366180674,0.0162534660960166,14.15124258952683,13.990046755874111,13.99513299651291,10.96523956224489,10.79181055871486,10.79109990503824
resnest269e.in1k,84.524,84.42,0.8603301441258526,0.8685172169909374,0.0876455754041671,0.0419744253158569,0.1159273982048034,0.1566770076751709,0.7206602882517051,0.7370344339818747,110929480,0.04269,0.04001,0.75762,0.88613,0.82891,0.96167,0.10804,0.07839,0.02799,0.02571,0.0876174345612526,0.046546097844839,0.1200647950172424,0.1496656537055969,110929480,0.0876174494624137,0.0419335402548313,0.110447347164154,0.1517390012741089,0.0878262519836425,0.0466141328215599,0.115970492362976,0.1592198610305786,0.087938092648983,0.0456828065216541,0.1177581548690795,0.1685068607330322,416,0.82663,0.73063,0.73063,0.73569,0.73569,0.00054,0.00054,0.00056,0.00056,0.00054,0.00592,0.00056,0.46035,0.00054,0.55967,0.00056,0.60065,0.67387,0.67387,0.001,0.68645,0.0300447158515453,0.0271890498697757,0.0302455493714083,0.028360606487517,0.0285159454299255,0.0285031048013016,0.0171445740298751,0.0170287283692376,0.017127885133505,0.017124255230668,6.23213306772738,5.7185403387574505,5.76099494411536,0.67569868131807,0.09734214650668,0.11851445927835,0.0294304709424316,0.0250448585397556,0.0250905842204778,0.0250893161495416,0.016969393481555,0.0149267716858032,0.0149547550421681,0.0149550840480282,14.90160456913694,14.74623607091761,14.750544771715122,12.03709371211209,11.87218884149719,11.87025002229031
resnest26d.gluon_in1k,78.48,78.47778,0.8524633250154421,0.8641763475281943,0.1273576021194458,0.0257633198052644,0.1852774620056152,0.0764340162277221,0.7049266500308842,0.7283526950563887,17069448,0.06832,0.06319,0.65744,0.81054,0.72309,0.92193,0.18937,0.13681,0.04972,0.04657,0.1273575723171234,0.0266336910426616,0.1837369203567505,0.0649613142013549,17069448,0.1273575872182846,0.0257645882666111,0.179591953754425,0.0738195776939392,0.1273603588342666,0.0257782451808452,0.1866200566291809,0.0865619182586669,0.1273777335882187,0.0262625943869352,0.18803471326828,0.1035578548908233,224,0.79526,0.56147,0.56147,0.59914,0.59914,0.00384,0.00462,0.00344,0.00344,0.03742,0.03742,0.00518,0.00518,0.30161,0.30161,0.45323,0.45323,0.47459,0.47459,0.54688,0.54688,0.0432969853281974,0.0381642058491706,0.048072826474565,0.0472336675731173,0.048176405383133,0.0480798212400904,0.0288091009382031,0.0294940245947955,0.0300279677337367,0.0300091786185261,1.7455992563525697,-0.21546248923562,-0.014550352118679999,-2.3774558534873402,-4.23083940782484,-4.16562003408983,0.0461010045783128,0.0408059566789629,0.0410509283827837,0.0410400513848095,0.0280756148995969,0.0254231937808144,0.0255495970986486,0.0255550053653646,11.48575383071105,10.954373427916101,10.97796726946832,9.44741950717047,8.9971949322636,8.97793171492941
resnest50d.in1k,80.942,80.99333,0.8337557447019992,0.8532473864638075,0.1028996407985687,0.0352853015065193,0.1525134444236755,0.1169312596321106,0.6675114894039984,0.7064947729276151,27483240,0.06918,0.06008,0.70671,0.84296,0.77634,0.93527,0.13833,0.10524,0.03399,0.03378,0.1027104184031486,0.0377298891544342,0.1585550308227539,0.1155655980110168,27483240,0.1027291193604469,0.0330353453755378,0.1524922847747802,0.1173839569091796,0.1029371172189712,0.0364476032555103,0.1554431915283203,0.1291812062263488,0.1030905842781066,0.0385553240776062,0.1572020649909973,0.2605349123477936,224,0.83234,0.00064,0.0041,0.63572,0.63572,0.00038,0.00038,0.00058,0.00058,0.00038,0.00038,0.00058,0.00058,0.00038,0.00038,0.00058,0.00058,0.00038,0.00038,0.0014,0.00587,0.0497399121522903,0.0407537035644054,0.0438050223443537,0.0423869795130018,0.0426676489542249,0.0426453458903554,0.0262866052973418,0.0264684095405558,0.02662959201014,0.026628782782715,3.2371695195236097,2.59644517742242,2.6473595764475997,-0.6916231333698,-1.30479652628595,-1.30171804804231,0.0406537096687404,0.0360885895295223,0.036173048179343,0.0361685210337189,0.0245567164404721,0.0224145940356399,0.0224639567443824,0.0224648251467575,11.22928307506545,11.021531677938471,11.03266755129677,8.72316300929287,8.522147906715489,8.51861159363705
resnest50d_1s4x24d.in1k,81.002,81.02889,0.8334063195043819,0.8551214274372576,0.1512919068336486,0.0341304279863834,0.2081680297851562,0.114592432975769,0.6668126390087639,0.7102428548745151,25677000,0.06822,0.0584,0.65873,0.84442,0.71959,0.94035,0.15373,0.10763,0.03497,0.03549,0.1512918472290039,0.0356850028038024,0.2114486098289489,0.1083531975746154,25677000,0.1512918621301651,0.034130472689867,0.205676257610321,0.1087452173233032,0.1512936204671859,0.0341304205358028,0.2090861201286316,0.1255916953086853,0.1513087153434753,0.0351518355309963,0.2119430303573608,0.1287550926208496,224,0.78837,0.54355,0.54355,0.64705,0.64705,0.0029,0.0029,0.00238,0.00238,0.00334,0.00334,0.01073,0.01073,0.00452,0.00452,0.03469,0.03469,0.00794,0.00794,0.56434,0.56434,0.0489047542214393,0.0391459465026855,0.0436828711204486,0.0438786507250484,0.0443801966937002,0.0443381254978593,0.0258620808279318,0.0273218690607544,0.0276044969159225,0.0275920542210497,-0.44818392101557,-1.5963364022681,-1.5000258925380099,-5.6445119112223,-6.73733911661442,-6.6892273851738295,0.0402661089431183,0.0359136830964358,0.0360163646729791,0.0360189453209775,0.0239903220248734,0.0220358852943017,0.0220889391712021,0.0220950825611831,10.80915430103011,10.55414685372887,10.547737870923921,8.14677155456833,7.92562455685209,7.9000167722855394
resnest50d_4s2x40d.in1k,81.124,81.17111,0.8367855815242756,0.8555937715363123,0.1258172988891601,0.0362463891506195,0.3999300301074981,0.1132202520966529,0.6735711630485512,0.7111875430726247,30417592,0.06674,0.05846,0.68558,0.84683,0.7501,0.93828,0.14337,0.10363,0.03369,0.03328,0.1256648302078247,0.0385203547775745,0.1757949590682983,0.1124749779701232,30417592,0.1256648302078247,0.0351376682519912,0.168139636516571,0.1043818593025207,0.1258844435214996,0.0375121384859085,0.4414630234241485,0.1258242726325988,0.1262035518884658,0.0382186509668827,0.5457471609115601,0.4240934550762176,224,0.81105,0.00014,0.00014,9e-05,0.00456,0.00014,0.00014,9e-05,9e-05,0.00014,0.00014,9e-05,9e-05,0.00014,0.00014,9e-05,9e-05,0.00014,0.00014,9e-05,9e-05,0.0476813092827796,0.0395065434277057,0.0428081960906876,0.0423177775436095,0.0426224079286507,0.0425881282728365,0.0254542919610688,0.0263438337726074,0.026498230176211,0.0264897570719019,1.1456183438312202,0.43400138058451,0.5140786997538399,-3.49466334753741,-4.1012266879742,-4.0679391609747295,0.039796947976344,0.0354120337413371,0.0354816270808333,0.0354779056688104,0.0238483690275112,0.0218707344666616,0.0219033459311745,0.0219033982472545,11.018217370873309,10.84334632413487,10.85269732267155,8.29253589026665,8.15579083874836,8.1555714691141
resnet101.a1_in1k,81.49,81.58889,0.8767696201732733,0.8744986644997749,0.1054972037672996,0.0517782270908355,0.3128722906112671,0.1259289979934692,0.7535392403465466,0.7489973289995497,44549160,0.04652,0.04679,0.92006,0.85105,0.99981,0.99011,0.07328,0.13214,0.03118,0.06095,0.1051645874977111,0.0519799813628196,0.2939496040344238,0.1235536932945251,44549160,0.105440929532051,0.051911074668169,0.2936511039733886,0.1195014119148254,0.1055349633097648,0.0519110783934593,0.3159734606742859,0.2196156531572342,0.1056139469146728,0.0519729927182197,0.3179177641868591,0.1604772359132766,224,1.39537,0.67451,0.67451,0.67174,0.67174,0.2333,0.2333,0.00376,0.00593,0.46861,0.46861,0.45652,0.45652,0.56221,0.56221,0.55503,0.55503,0.62727,0.62727,0.62099,0.62099,0.0282266102731227,0.0286897905170917,0.0361173256710171,0.0323952414444088,0.0324445178321003,0.0323612627631425,0.0210348966958166,0.018941074344998,0.018961386912858,0.0189151852719429,10.30553662946063,10.16910242018297,10.399615248613681,9.95404152013273,9.857475474889931,10.07711829787682,0.0358170200834878,0.0337885131322571,0.0341510168039032,0.0340905275572504,0.0208350570009104,0.0199180582674537,0.0201219243328473,0.0200918638779671,5.6635279721828695,4.65142905719457,4.8203131422239105,4.401229780252329,3.4227536216093797,3.5670318680233
resnet101.a1h_in1k,81.954,82.03778,0.8441898992158099,0.8596984436108337,0.1556948572397232,0.0403648577630519,0.1963127255439758,0.1358771324157714,0.6883797984316198,0.7193968872216673,44549160,0.06128,0.05371,0.66385,0.86074,0.74038,0.95615,0.14591,0.09846,0.03464,0.03426,0.1556948572397232,0.0427867472171783,0.2019783854484558,0.1357651948928833,44549160,0.155694842338562,0.0404135063290596,0.1934748888015747,0.132829487323761,0.155696153640747,0.0409783311188221,0.2053163051605224,0.1571173667907714,0.1557470262050628,0.0430818125605583,0.2107505798339843,0.1794580221176147,224,0.78298,0.0003,0.65065,0.00024,0.6755,0.0003,0.0003,0.00024,0.00024,0.0003,0.0003,0.00024,0.00024,0.0003,0.00404,0.00024,0.00462,0.0003,0.0049,0.00024,0.00531,0.0439200736582279,0.0365173108875751,0.039326284920709,0.0388636995867974,0.0392907094923741,0.0392537456349617,0.0229294668844046,0.0240764850409667,0.0243212087853732,0.0243147521529075,1.17627519315485,0.09046221479278,0.18445496668088002,-5.0023760357997595,-6.06966532621456,-6.041506658164271,0.0368064296183575,0.0325198895852132,0.0326065103749795,0.0326017119851739,0.0217138225470303,0.0198196273264258,0.019872545172936,0.0198713672638806,11.64617181723677,11.41083035471385,11.42386717968015,8.72345353519319,8.47974772800257,8.48517242488793
resnet101.a2_in1k,81.326,81.25333,0.8773777144630998,0.8754670162968662,0.1010043174028396,0.0493717826902866,0.2887097001075744,0.1285533905029297,0.7547554289261994,0.7509340325937324,44549160,0.04667,0.04742,0.91417,0.84881,0.99967,0.98901,0.07798,0.13319,0.03262,0.06018,0.1009091213345527,0.0491528771817684,0.2647957801818847,0.1283396482467651,44549160,0.1009091213345527,0.0491977632045745,0.257081389427185,0.1050484180450439,0.1010042950510978,0.0497964955866336,0.3010249733924866,0.1325699687004089,0.1011134982109069,0.0498812347650527,0.3321943283081054,0.150932565331459,224,1.37509,0.67231,0.67231,0.6655,0.6655,0.00328,0.25689,0.24351,0.24351,0.47753,0.47753,0.46479,0.46479,0.56413,0.56413,0.55354,0.55354,0.62075,0.62075,0.61541,0.61541,0.0280319601297378,0.0286295600235462,0.0363494604673981,0.0319157685814052,0.0319840227500349,0.0319193251055478,0.0212836511398862,0.0187807602998227,0.0188165691306266,0.0187834124486882,12.197407689089241,12.00963552479295,12.18762343343069,11.75968739392184,11.59144168002368,11.747226426355569,0.0365501022456937,0.0338697934014463,0.0342335555728472,0.0341723884411466,0.0212351092949259,0.0199365271174466,0.0201360513727785,0.0201057755059185,7.33324581756324,6.33800326268427,6.5053547280495,6.1152601545102,5.1756640706814805,5.31823864583205
